,,2021-08-09,17:17:34,TEM,34.5,¡æ,HUM,10.1,£¥,pH,7.12,pH,EC,230,us/cm,N,12,mg/kg,P,16,mg/kg,K,38,mg/kg, , ,
,,2021-08-09,17:18:50,TEM,34.1,¡æ,HUM,9.7,£¥,pH,7.00,pH,EC,391,us/cm,N,20,mg/kg,P,28,mg/kg,K,65,mg/kg, , ,
,,2021-08-09,17:20:34,TEM,34.1,¡æ,HUM,15.8,£¥,pH,7.00,pH,EC,538,us/cm,N,28,mg/kg,P,38,mg/kg,K,89,mg/kg, , ,
,,2021-08-09,17:22:00,TEM,34.5,¡æ,HUM,13.3,£¥,pH,7.00,pH,EC,192,us/cm,N,10,mg/kg,P,13,mg/kg,K,31,mg/kg, , ,
,,2021-08-09,17:23:16,TEM,34.5,¡æ,HUM,12.9,£¥,pH,6.73,pH,EC,181,us/cm,N,9,mg/kg,P,12,mg/kg,K,30,mg/kg, , ,
,,2021-08-09,17:24:46,TEM,34.5,¡æ,HUM,10.3,£¥,pH,7.60,pH,EC,155,us/cm,N,8,mg/kg,P,11,mg/kg,K,25,mg/kg, , ,
,,2021-08-09,17:26:07,TEM,34.9,¡æ,HUM,10.2,£¥,pH,6.76,pH,EC,145,us/cm,N,7,mg/kg,P,10,mg/kg,K,24,mg/kg, , ,
,,2021-08-09,17:27:31,TEM,34.9,¡æ,HUM,8.7,£¥,pH,7.00,pH,EC,197,us/cm,N,10,mg/kg,P,14,mg/kg,K,32,mg/kg, , ,
,,2021-08-09,17:29:13,TEM,34.9,¡æ,HUM,8.6,£¥,pH,6.89,pH,EC,328,us/cm,N,17,mg/kg,P,23,mg/kg,K,54,mg/kg, , ,
,,2021-08-09,17:30:26,TEM,35.3,¡æ,HUM,13.8,£¥,pH,7.00,pH,EC,324,us/cm,N,17,mg/kg,P,23,mg/kg,K,54,mg/kg, , ,
,,2021-08-09,17:31:35,TEM,34.9,¡æ,HUM,11.7,£¥,pH,6.68,pH,EC,277,us/cm,N,14,mg/kg,P,19,mg/kg,K,46,mg/kg, , ,
,,2021-08-09,17:32:52,TEM,34.9,¡æ,HUM,15.6,£¥,pH,7.00,pH,EC,211,us/cm,N,11,mg/kg,P,15,mg/kg,K,35,mg/kg, , ,
,,2021-08-09,17:34:37,TEM,34.9,¡æ,HUM,16.3,£¥,pH,7.00,pH,EC,234,us/cm,N,12,mg/kg,P,16,mg/kg,K,38,mg/kg, , ,
,,2021-08-09,17:36:00,TEM,34.9,¡æ,HUM,13.4,£¥,pH,6.77,pH,EC,254,us/cm,N,14,mg/kg,P,20,mg/kg,K,43,mg/kg, , ,
,,2021-08-09,17:38:07,TEM,34.9,¡æ,HUM,14.9,£¥,pH,6.66,pH,EC,336,us/cm,N,17,mg/kg,P,24,mg/kg,K,56,mg/kg, , ,
,,2021-08-09,17:39:31,TEM,34.9,¡æ,HUM,11.3,£¥,pH,6.85,pH,EC,243,us/cm,N,12,mg/kg,P,17,mg/kg,K,40,mg/kg, , ,
,,2021-08-09,17:42:36,TEM,35.0,¡æ,HUM,12.8,£¥,pH,6.77,pH,EC,242,us/cm,N,12,mg/kg,P,17,mg/kg,K,40,mg/kg, , ,
,,2021-08-09,17:45:05,TEM,34.9,¡æ,HUM,14.3,£¥,pH,6.62,pH,EC,169,us/cm,N,8,mg/kg,P,12,mg/kg,K,28,mg/kg, , ,
,,2021-08-09,17:46:45,TEM,35.3,¡æ,HUM,12.4,£¥,pH,7.00,pH,EC,281,us/cm,N,14,mg/kg,P,20,mg/kg,K,47,mg/kg, , ,
,,2021-08-09,17:47:48,TEM,34.9,¡æ,HUM,10.1,£¥,pH,7.27,pH,EC,176,us/cm,N,9,mg/kg,P,12,mg/kg,K,29,mg/kg, , ,
,,2021-08-09,17:49:27,TEM,34.5,¡æ,HUM,11.4,£¥,pH,7.00,pH,EC,100,us/cm,N,5,mg/kg,P,7,mg/kg,K,16,mg/kg, , ,
,,2021-08-09,17:51:30,TEM,34.1,¡æ,HUM,10.1,£¥,pH,7.00,pH,EC,311,us/cm,N,16,mg/kg,P,22,mg/kg,K,51,mg/kg, , ,
,,2021-08-09,17:52:38,TEM,34.5,¡æ,HUM,9.1,£¥,pH,7.00,pH,EC,279,us/cm,N,14,mg/kg,P,19,mg/kg,K,47,mg/kg, , ,
,,2021-08-09,17:54:12,TEM,34.5,¡æ,HUM,7.0,£¥,pH,6.87,pH,EC,135,us/cm,N,7,mg/kg,P,9,mg/kg,K,22,mg/kg, , ,
,,2021-08-09,17:55:26,TEM,34.1,¡æ,HUM,7.8,£¥,pH,7.00,pH,EC,93,us/cm,N,4,mg/kg,P,6,mg/kg,K,15,mg/kg, , ,
,,2021-08-09,17:57:57,TEM,33.9,¡æ,HUM,9.1,£¥,pH,7.22,pH,EC,225,us/cm,N,12,mg/kg,P,16,mg/kg,K,37,mg/kg, , ,
,,2021-08-09,17:59:14,TEM,33.7,¡æ,HUM,2.0,£¥,pH,7.00,pH,EC,314,us/cm,N,16,mg/kg,P,22,mg/kg,K,52,mg/kg, , ,
,,2021-08-09,18:01:14,TEM,33.3,¡æ,HUM,6.9,£¥,pH,6.88,pH,EC,73,us/cm,N,3,mg/kg,P,5,mg/kg,K,12,mg/kg, , ,
,,2021-08-09,18:02:23,TEM,33.3,¡æ,HUM,7.0,£¥,pH,7.24,pH,EC,236,us/cm,N,12,mg/kg,P,17,mg/kg,K,39,mg/kg, , ,
,,2021-08-09,18:03:32,TEM,33.3,¡æ,HUM,13.1,£¥,pH,7.77,pH,EC,251,us/cm,N,13,mg/kg,P,17,mg/kg,K,41,mg/kg, , ,
,,2021-08-09,18:04:56,TEM,33.3,¡æ,HUM,10.3,£¥,pH,6.78,pH,EC,381,us/cm,N,19,mg/kg,P,27,mg/kg,K,64,mg/kg, , ,
,,2021-08-09,18:06:49,TEM,32.9,¡æ,HUM,8.5,£¥,pH,6.89,pH,EC,182,us/cm,N,9,mg/kg,P,13,mg/kg,K,30,mg/kg, , ,
,,2021-08-09,18:08:12,TEM,33.0,¡æ,HUM,7.1,£¥,pH,6.84,pH,EC,127,us/cm,N,6,mg/kg,P,8,mg/kg,K,21,mg/kg, , ,
,,2021-08-09,18:09:40,TEM,32.9,¡æ,HUM,5.8,£¥,pH,6.76,pH,EC,126,us/cm,N,5,mg/kg,P,7,mg/kg,K,22,mg/kg, , ,
,,2021-08-09,18:11:54,TEM,33.3,¡æ,HUM,5.0,£¥,pH,6.73,pH,EC,40,us/cm,N,2,mg/kg,P,2,mg/kg,K,6,mg/kg, , ,
